site,sampling_method,sample,sampling_area,organism_group,taxon,body_mass,body_length,body_weight_units,body_length_units,count,multiplier
Packtrack,surber,3,0.06,macroinvertebrate,Orthocladiinae,2.9396e-4,2.65,g,mm,1,16.666666666666668
One Horse Creek,surber,3,0.06,macroinvertebrate,Orthocladiinae,1.50118e-4,2.07,g,mm,1,16.666666666666668
One Horse Creek,surber,3,0.06,macroinvertebrate,Orthocladiinae,2.90951e-4,2.64,g,mm,1,16.666666666666668
One Horse Creek,surber,3,0.06,macroinvertebrate,Orthocladiinae,2.5914e-4,2.53,g,mm,1,16.666666666666668
Sullivan East,surber,3,0.06,macroinvertebrate,Orthocladiinae,7.97e-5,1.64,g,mm,1,16.666666666666668
One Horse Creek,surber,3,0.06,macroinvertebrate,Orthocladiinae,3.48e-5,1.21,g,mm,1,16.666666666666668
Sullivan East,surber,3,0.06,macroinvertebrate,Orthocladiinae,6.41329e-4,3.53,g,mm,1,16.666666666666668
Sullivan East,surber,3,0.06,macroinvertebrate,Orthocladiinae,0.001310185,4.59,g,mm,1,16.666666666666668
Sullivan East,surber,3,0.06,macroinvertebrate,Orthocladiinae,6.86795e-4,3.62,g,mm,1,16.666666666666668
One Horse Creek,surber,3,0.06,macroinvertebrate,Orthocladiinae,2.32212e-4,2.43,g,mm,1,16.666666666666668
Packtrack,surber,3,0.06,macroinvertebrate,Orthocladiinae,2.11998e-4,2.35,g,mm,1,16.666666666666668
One Horse Creek,surber,3,0.06,macroinvertebrate,Orthocladiinae,1.8159e-4,2.22,g,mm,1,16.666666666666668
One Horse Creek,surber,3,0.06,macroinvertebrate,Orthocladiinae,1.68547e-4,2.16,g,mm,1,16.666666666666668
Sullivan East,surber,3,0.06,macroinvertebrate,Orthocladiinae,2.82044e-4,2.61,g,mm,1,16.666666666666668
Sullivan East,surber,3,0.06,macroinvertebrate,Orthocladiinae,9.96e-5,1.78,g,mm,1,16.666666666666668
Sullivan East,surber,3,0.06,macroinvertebrate,Orthocladiinae,1.50118e-4,2.07,g,mm,1,16.666666666666668
One Horse Creek,surber,3,0.06,macroinvertebrate,Orthocladiinae,1.25834e-4,1.94,g,mm,1,16.666666666666668
Packtrack,surber,3,0.06,macroinvertebrate,Orthocladiinae,1.64334e-4,2.14,g,mm,1,16.666666666666668
Kiwi,surber,3,0.06,macroinvertebrate,Orthocladiinae,1.83824e-4,2.23,g,mm,1,16.666666666666668
One Horse Creek,surber,3,0.06,macroinvertebrate,Orthocladiinae,1.07357e-4,1.83,g,mm,1,16.666666666666668
Kiwi,surber,3,0.06,macroinvertebrate,Orthocladiinae,3.41e-5,1.2,g,mm,1,16.666666666666668
Sullivan East,surber,3,0.06,macroinvertebrate,Orthocladiinae,1.86076e-4,2.24,g,mm,1,16.666666666666668
Italian,surber,3,0.06,macroinvertebrate,Orthocladiinae,0.001556462,4.89,g,mm,1,16.666666666666668
Sullivan East,surber,3,0.06,macroinvertebrate,Orthocladiinae,9.57325e-4,4.09,g,mm,1,16.666666666666668
Packtrack,surber,3,0.06,macroinvertebrate,Orthocladiinae,4.27081e-4,3.04,g,mm,1,16.666666666666668
Sullivan East,surber,3,0.06,macroinvertebrate,Orthocladiinae,9.01092e-4,4,g,mm,1,16.666666666666668
One Horse Creek,surber,3,0.06,macroinvertebrate,Orthocladiinae,1.74992e-4,2.19,g,mm,1,16.666666666666668
Sullivan East,surber,3,0.06,macroinvertebrate,Orthocladiinae,9.5097e-4,4.08,g,mm,1,16.666666666666668
Packtrack,surber,3,0.06,macroinvertebrate,Orthocladiinae,4.58355e-4,3.12,g,mm,1,16.666666666666668
One Horse Creek,surber,3,0.06,macroinvertebrate,Orthocladiinae,4.6e-5,1.34,g,mm,1,16.666666666666668
Packtrack,surber,3,0.06,macroinvertebrate,Orthocladiinae,2.9396e-4,2.65,g,mm,1,16.666666666666668
One Horse Creek,surber,3,0.06,macroinvertebrate,Orthocladiinae,1.31199e-4,1.97,g,mm,1,16.666666666666668
Italian,surber,3,0.06,macroinvertebrate,Orthocladiinae,0.001446446,4.76,g,mm,1,16.666666666666668
Sullivan East,surber,3,0.06,macroinvertebrate,Orthocladiinae,3.00035e-4,2.67,g,mm,1,16.666666666666668
Sullivan East,surber,3,0.06,macroinvertebrate,Orthocladiinae,9.895e-4,4.14,g,mm,1,16.666666666666668
Sullivan East,surber,3,0.06,macroinvertebrate,Orthocladiinae,8.58834e-4,3.93,g,mm,1,16.666666666666668
Sullivan East,surber,3,0.06,macroinvertebrate,Orthocladiinae,7.18208e-4,3.68,g,mm,1,16.666666666666668
One Horse Creek,surber,3,0.06,macroinvertebrate,Orthocladiinae,4.23e-5,1.3,g,mm,1,16.666666666666668
Packtrack,surber,3,0.06,macroinvertebrate,Orthocladiinae,1.64334e-4,2.14,g,mm,1,16.666666666666668
Sullivan East,surber,3,0.06,macroinvertebrate,Orthocladiinae,1.01092e-4,1.79,g,mm,1,16.666666666666668
Kiwi,surber,3,0.06,macroinvertebrate,Orthocladiinae,6.36e-5,1.51,g,mm,1,16.666666666666668
Kiwi,surber,3,0.06,macroinvertebrate,Orthocladiinae,3.11e-5,1.16,g,mm,1,16.666666666666668
Packtrack,surber,3,0.06,macroinvertebrate,Orthocladiinae,3.41463e-4,2.8,g,mm,1,16.666666666666668
Sullivan East,surber,3,0.06,macroinvertebrate,Orthocladiinae,0.001405483,4.71,g,mm,1,16.666666666666668
Sullivan East,surber,3,0.06,macroinvertebrate,Orthocladiinae,1.74992e-4,2.19,g,mm,1,16.666666666666668
Sullivan East,surber,3,0.06,macroinvertebrate,Orthocladiinae,7.83726e-4,3.8,g,mm,1,16.666666666666668
One Horse Creek,surber,3,0.06,macroinvertebrate,Orthocladiinae,2.67585e-4,2.56,g,mm,1,16.666666666666668
Packtrack,surber,3,0.06,macroinvertebrate,Orthocladiinae,9.21e-5,1.73,g,mm,1,16.666666666666668
Sullivan East,surber,3,0.06,macroinvertebrate,Orthocladiinae,7.97e-5,1.64,g,mm,1,16.666666666666668
One Horse Creek,surber,3,0.06,macroinvertebrate,Orthocladiinae,1.44273e-4,2.04,g,mm,1,16.666666666666668
Kiwi,surber,3,0.06,macroinvertebrate,Orthocladiinae,8.65e-5,1.69,g,mm,1,16.666666666666668
Kiwi,surber,3,0.06,macroinvertebrate,Orthocladiinae,2.31e-5,1.04,g,mm,1,16.666666666666668
Packtrack,surber,3,0.06,macroinvertebrate,Orthocladiinae,2.2196e-4,2.39,g,mm,1,16.666666666666668
Sullivan East,surber,3,0.06,macroinvertebrate,Orthocladiinae,1.79374e-4,2.21,g,mm,1,16.666666666666668
Kiwi,surber,3,0.06,macroinvertebrate,Orthocladiinae,4.41e-5,1.32,g,mm,1,16.666666666666668
Sullivan East,surber,3,0.06,macroinvertebrate,Orthocladiinae,3.82759e-4,2.92,g,mm,1,16.666666666666668
Kiwi,surber,3,0.06,macroinvertebrate,Orthocladiinae,1.6e-5,0.91,g,mm,1,16.666666666666668
Kiwi,surber,3,0.06,macroinvertebrate,Orthocladiinae,2.09553e-4,2.34,g,mm,1,16.666666666666668
Packtrack,surber,3,0.06,macroinvertebrate,Orthocladiinae,1.9995e-4,2.3,g,mm,1,16.666666666666668
Packtrack,surber,3,0.06,macroinvertebrate,Orthocladiinae,3.25127e-4,2.75,g,mm,1,16.666666666666668
Mine,surber,3,0.06,macroinvertebrate,Orthocladiinae,3.79203e-4,2.91,g,mm,1,16.666666666666668
Hot,surber,3,0.06,macroinvertebrate,Orthocladiinae,6.51263e-4,3.55,g,mm,1,16.666666666666668
Hot,surber,3,0.06,macroinvertebrate,Orthocladiinae,1.50118e-4,2.07,g,mm,1,16.666666666666668
Hot,surber,3,0.06,macroinvertebrate,Orthocladiinae,5.81e-5,1.46,g,mm,1,16.666666666666668
Hot,surber,3,0.06,macroinvertebrate,Orthocladiinae,1.42357e-4,2.03,g,mm,1,16.666666666666668
Hot,surber,3,0.06,macroinvertebrate,Orthocladiinae,2.89e-5,1.13,g,mm,1,16.666666666666668
Hot,surber,3,0.06,macroinvertebrate,Orthocladiinae,1.92934e-4,2.27,g,mm,1,16.666666666666668
Mine,surber,3,0.06,macroinvertebrate,Orthocladiinae,1.38573e-4,2.01,g,mm,1,16.666666666666668
Hot,surber,3,0.06,macroinvertebrate,Orthocladiinae,1.31199e-4,1.97,g,mm,1,16.666666666666668
Mine,surber,3,0.06,macroinvertebrate,Orthocladiinae,2.04716e-4,2.32,g,mm,1,16.666666666666668
Mine,surber,3,0.06,macroinvertebrate,Orthocladiinae,3.31601e-4,2.77,g,mm,1,16.666666666666668
Hot,surber,3,0.06,macroinvertebrate,Orthocladiinae,6.48e-5,1.52,g,mm,1,16.666666666666668
Hot,surber,3,0.06,macroinvertebrate,Orthocladiinae,2.76203e-4,2.59,g,mm,1,16.666666666666668
Hot,surber,3,0.06,macroinvertebrate,Orthocladiinae,8.51e-5,1.68,g,mm,1,16.666666666666668
Mine,surber,3,0.06,macroinvertebrate,Orthocladiinae,3.61738e-4,2.86,g,mm,1,16.666666666666668
Mine,surber,3,0.06,macroinvertebrate,Orthocladiinae,1.521e-4,2.08,g,mm,1,16.666666666666668
Mine,surber,3,0.06,macroinvertebrate,Orthocladiinae,5.07918e-4,3.24,g,mm,1,16.666666666666668
Mine,surber,3,0.06,macroinvertebrate,Orthocladiinae,1.92934e-4,2.27,g,mm,1,16.666666666666668
Mine,surber,3,0.06,macroinvertebrate,Orthocladiinae,1.56111e-4,2.1,g,mm,1,16.666666666666668
Mine,surber,3,0.06,macroinvertebrate,Orthocladiinae,2.56363e-4,2.52,g,mm,1,16.666666666666668
Mine,surber,3,0.06,macroinvertebrate,Orthocladiinae,6.25e-5,1.5,g,mm,1,16.666666666666668
Mine,surber,3,0.06,macroinvertebrate,Orthocladiinae,2.9396e-4,2.65,g,mm,1,16.666666666666668
Mine,surber,3,0.06,macroinvertebrate,Orthocladiinae,1.29395e-4,1.96,g,mm,1,16.666666666666668
Mine,surber,3,0.06,macroinvertebrate,Orthocladiinae,9.65e-5,1.76,g,mm,1,16.666666666666668
Mine,surber,3,0.06,macroinvertebrate,Orthocladiinae,2.34821e-4,2.44,g,mm,1,16.666666666666668
Mine,surber,3,0.06,macroinvertebrate,Orthocladiinae,1.58142e-4,2.11,g,mm,1,16.666666666666668
Mine,surber,3,0.06,macroinvertebrate,Orthocladiinae,3.15568e-4,2.72,g,mm,1,16.666666666666668
Hot,surber,3,0.06,macroinvertebrate,Orthocladiinae,2.40095e-4,2.46,g,mm,1,16.666666666666668
Mine,surber,3,0.06,macroinvertebrate,Orthocladiinae,1.62254e-4,2.13,g,mm,1,16.666666666666668
Mine,surber,3,0.06,macroinvertebrate,Orthocladiinae,2.02324e-4,2.31,g,mm,1,16.666666666666668
Mine,surber,3,0.06,macroinvertebrate,Orthocladiinae,1.40457e-4,2.02,g,mm,1,16.666666666666668
Mine,surber,3,0.06,macroinvertebrate,Orthocladiinae,1.17205e-4,1.89,g,mm,1,16.666666666666668
Mine,surber,3,0.06,macroinvertebrate,Orthocladiinae,1.44273e-4,2.04,g,mm,1,16.666666666666668
Mine,surber,3,0.06,macroinvertebrate,Orthocladiinae,3.11e-5,1.16,g,mm,1,16.666666666666668
Mine,surber,3,0.06,macroinvertebrate,Orthocladiinae,1.12213e-4,1.86,g,mm,1,16.666666666666668
Mine,surber,3,0.06,macroinvertebrate,Orthocladiinae,3.56e-5,1.22,g,mm,1,16.666666666666668
Mine,surber,3,0.06,macroinvertebrate,Orthocladiinae,1.83824e-4,2.23,g,mm,1,16.666666666666668
Mine,surber,3,0.06,macroinvertebrate,Orthocladiinae,7.97e-5,1.64,g,mm,1,16.666666666666668
Mine,surber,3,0.06,macroinvertebrate,Orthocladiinae,8.37e-5,1.67,g,mm,1,16.666666666666668
Mine,surber,3,0.06,macroinvertebrate,Orthocladiinae,2.96987e-4,2.66,g,mm,1,16.666666666666668
Hot,surber,3,0.06,macroinvertebrate,Orthocladiinae,4.0824e-4,2.99,g,mm,1,16.666666666666668
Mine,surber,3,0.06,macroinvertebrate,Orthocladiinae,1.64334e-4,2.14,g,mm,1,16.666666666666668
Mine,surber,3,0.06,macroinvertebrate,Orthocladiinae,4.0824e-4,2.99,g,mm,1,16.666666666666668
Mine,surber,3,0.06,macroinvertebrate,Orthocladiinae,3.31601e-4,2.77,g,mm,1,16.666666666666668
Mine,surber,3,0.06,macroinvertebrate,Orthocladiinae,2.73311e-4,2.58,g,mm,1,16.666666666666668
Mine,surber,3,0.06,macroinvertebrate,Orthocladiinae,9.07e-5,1.72,g,mm,1,16.666666666666668
Mine,surber,3,0.06,macroinvertebrate,Orthocladiinae,3.21921e-4,2.74,g,mm,1,16.666666666666668
Mine,surber,3,0.06,macroinvertebrate,Orthocladiinae,1.12213e-4,1.86,g,mm,1,16.666666666666668
Mine,surber,3,0.06,macroinvertebrate,Orthocladiinae,8.37e-5,1.67,g,mm,1,16.666666666666668
Hot,surber,3,0.06,macroinvertebrate,Orthocladiinae,4.66393e-4,3.14,g,mm,1,16.666666666666668
Mine,surber,3,0.06,macroinvertebrate,Orthocladiinae,1.27607e-4,1.95,g,mm,1,16.666666666666668
Mine,surber,3,0.06,macroinvertebrate,Orthocladiinae,6.36e-5,1.51,g,mm,1,16.666666666666668
Mine,surber,3,0.06,macroinvertebrate,Orthocladiinae,9.8e-5,1.77,g,mm,1,16.666666666666668
Mine,surber,3,0.06,macroinvertebrate,Orthocladiinae,2.16943e-4,2.37,g,mm,1,16.666666666666668
Mine,surber,3,0.06,macroinvertebrate,Orthocladiinae,1.02636e-4,1.8,g,mm,1,16.666666666666668
Mine,surber,3,0.06,macroinvertebrate,Orthocladiinae,1.2061e-4,1.91,g,mm,1,16.666666666666668
Mine,surber,3,0.06,macroinvertebrate,Orthocladiinae,4.78615e-4,3.17,g,mm,1,16.666666666666668
Mine,surber,3,0.06,macroinvertebrate,Orthocladiinae,5.60743e-4,3.36,g,mm,1,16.666666666666668
Mine,surber,3,0.06,macroinvertebrate,Orthocladiinae,5.3833e-4,3.31,g,mm,1,16.666666666666668
Mine,surber,3,0.06,macroinvertebrate,Orthocladiinae,1.9063e-4,2.26,g,mm,1,16.666666666666668
Mine,surber,3,0.06,macroinvertebrate,Orthocladiinae,6.31491e-4,3.51,g,mm,1,16.666666666666668
Hot,surber,3,0.06,macroinvertebrate,Orthocladiinae,1.521e-4,2.08,g,mm,1,16.666666666666668
Hot,surber,3,0.06,macroinvertebrate,Orthocladiinae,2.61936e-4,2.54,g,mm,1,16.666666666666668
Hot,surber,3,0.06,macroinvertebrate,Orthocladiinae,3.09295e-4,2.7,g,mm,1,16.666666666666668
Hot,surber,3,0.06,macroinvertebrate,Orthocladiinae,9.96e-5,1.78,g,mm,1,16.666666666666668
Mine,surber,3,0.06,macroinvertebrate,Orthocladiinae,6.36398e-4,3.52,g,mm,1,16.666666666666668
Mine,surber,3,0.06,macroinvertebrate,Orthocladiinae,4.99433e-4,3.22,g,mm,1,16.666666666666668
Hot,surber,3,0.06,macroinvertebrate,Orthocladiinae,2.09553e-4,2.34,g,mm,1,16.666666666666668
Hot,surber,3,0.06,macroinvertebrate,Orthocladiinae,3.31601e-4,2.77,g,mm,1,16.666666666666668
Hot,surber,3,0.06,macroinvertebrate,Orthocladiinae,2.11998e-4,2.35,g,mm,1,16.666666666666668
Mine,surber,3,0.06,macroinvertebrate,Orthocladiinae,9.8e-5,1.77,g,mm,1,16.666666666666668
Mine,surber,3,0.06,macroinvertebrate,Orthocladiinae,1.36706e-4,2,g,mm,1,16.666666666666668
Mine,surber,3,0.06,macroinvertebrate,Orthocladiinae,6.6e-5,1.53,g,mm,1,16.666666666666668
Mine,surber,3,0.06,macroinvertebrate,Orthocladiinae,1.66432e-4,2.15,g,mm,1,16.666666666666668
Mine,surber,3,0.06,macroinvertebrate,Orthocladiinae,1.44273e-4,2.04,g,mm,1,16.666666666666668
Mine,surber,3,0.06,macroinvertebrate,Orthocladiinae,4.74519e-4,3.16,g,mm,1,16.666666666666668
Sullivan West,surber,3,0.06,macroinvertebrate,Orthocladiinae,6.7e-6,0.66,g,mm,1,16.666666666666668
Sullivan West,surber,3,0.06,macroinvertebrate,Orthocladiinae,5.08e-5,1.39,g,mm,1,16.666666666666668
Sullivan West,surber,3,0.06,macroinvertebrate,Orthocladiinae,6.36e-5,1.51,g,mm,1,16.666666666666668
Sullivan West,surber,3,0.06,macroinvertebrate,Orthocladiinae,4.62363e-4,3.13,g,mm,1,16.666666666666668
Sullivan West,surber,3,0.06,macroinvertebrate,Orthocladiinae,8.49e-6,0.72,g,mm,1,16.666666666666668
Hot,surber,3,0.06,macroinvertebrate,Orthocladiinae,2.48145e-4,2.49,g,mm,1,16.666666666666668
Mine,surber,3,0.06,macroinvertebrate,Orthocladiinae,1.77174e-4,2.2,g,mm,1,16.666666666666668
Mine,surber,3,0.06,macroinvertebrate,Orthocladiinae,9.51e-5,1.75,g,mm,1,16.666666666666668
Hot,surber,3,0.06,macroinvertebrate,Orthocladiinae,3.89934e-4,2.94,g,mm,1,16.666666666666668
Mine,surber,3,0.06,macroinvertebrate,Orthocladiinae,3.97193e-4,2.96,g,mm,1,16.666666666666668
Mine,surber,3,0.06,macroinvertebrate,Orthocladiinae,3.09295e-4,2.7,g,mm,1,16.666666666666668
Mine,surber,3,0.06,macroinvertebrate,Orthocladiinae,2.37449e-4,2.45,g,mm,1,16.666666666666668
Mine,surber,3,0.06,macroinvertebrate,Orthocladiinae,2.53605e-4,2.51,g,mm,1,16.666666666666668
Mine,surber,3,0.06,macroinvertebrate,Orthocladiinae,1.97594e-4,2.29,g,mm,1,16.666666666666668
Mine,surber,3,0.06,macroinvertebrate,Orthocladiinae,2.11998e-4,2.35,g,mm,1,16.666666666666668
Mine,surber,3,0.06,macroinvertebrate,Orthocladiinae,4.78615e-4,3.17,g,mm,1,16.666666666666668
Mine,surber,3,0.06,macroinvertebrate,Orthocladiinae,2.96987e-4,2.66,g,mm,1,16.666666666666668
Mine,surber,3,0.06,macroinvertebrate,Orthocladiinae,1.62254e-4,2.13,g,mm,1,16.666666666666668
Mine,surber,3,0.06,macroinvertebrate,Orthocladiinae,3.61738e-4,2.86,g,mm,1,16.666666666666668
Mine,surber,3,0.06,macroinvertebrate,Orthocladiinae,2.11998e-4,2.35,g,mm,1,16.666666666666668
Mine,surber,3,0.06,macroinvertebrate,Orthocladiinae,4.82734e-4,3.18,g,mm,1,16.666666666666668
Mine,surber,3,0.06,macroinvertebrate,Orthocladiinae,4.2327e-4,3.03,g,mm,1,16.666666666666668
Mine,surber,3,0.06,macroinvertebrate,Orthocladiinae,1.8159e-4,2.22,g,mm,1,16.666666666666668
Hot,surber,3,0.06,macroinvertebrate,Orthocladiinae,1.0896e-4,1.84,g,mm,1,16.666666666666668
Coorang,surber,3,0.06,macroinvertebrate,Orthocladiinae,4.23e-5,1.3,g,mm,1,16.666666666666668
Coorang,surber,3,0.06,macroinvertebrate,Orthocladiinae,1.38573e-4,2.01,g,mm,1,16.666666666666668
Coorang,surber,3,0.06,macroinvertebrate,Orthocladiinae,3.97e-5,1.27,g,mm,1,16.666666666666668
Coorang,surber,3,0.06,macroinvertebrate,Orthocladiinae,3.38155e-4,2.79,g,mm,1,16.666666666666668
Mine,surber,3,0.06,macroinvertebrate,Orthocladiinae,3.97193e-4,2.96,g,mm,1,16.666666666666668
Mine,surber,3,0.06,macroinvertebrate,Orthocladiinae,3.58307e-4,2.85,g,mm,1,16.666666666666668
Mine,surber,3,0.06,macroinvertebrate,Orthocladiinae,4.11966e-4,3,g,mm,1,16.666666666666668
Mine,surber,3,0.06,macroinvertebrate,Orthocladiinae,3.82759e-4,2.92,g,mm,1,16.666666666666668
Mine,surber,3,0.06,macroinvertebrate,Orthocladiinae,2.53605e-4,2.51,g,mm,1,16.666666666666668
Mine,surber,3,0.06,macroinvertebrate,Orthocladiinae,2.53605e-4,2.51,g,mm,1,16.666666666666668
Mine,surber,3,0.06,macroinvertebrate,Orthocladiinae,3.61738e-4,2.86,g,mm,1,16.666666666666668
Mine,surber,3,0.06,macroinvertebrate,Orthocladiinae,1.40457e-4,2.02,g,mm,1,16.666666666666668
Mine,surber,3,0.06,macroinvertebrate,Orthocladiinae,4.11966e-4,3,g,mm,1,16.666666666666668
Mine,surber,3,0.06,macroinvertebrate,Orthocladiinae,2.53605e-4,2.51,g,mm,1,16.666666666666668
Hot,surber,3,0.06,macroinvertebrate,Orthocladiinae,4.15712e-4,3.01,g,mm,1,16.666666666666668
Hot,surber,3,0.06,macroinvertebrate,Orthocladiinae,3.28354e-4,2.76,g,mm,1,16.666666666666668
Packtrack,surber,3,0.06,macroinvertebrate,Ostracoda,1.40749e-4,0.85,g,mm,1,16.666666666666668
Packtrack,surber,3,0.06,macroinvertebrate,Ostracoda,7.62e-5,0.62,g,mm,1,16.666666666666668
Burke,surber,3,0.06,macroinvertebrate,Ostracoda,1.34386e-4,0.83,g,mm,1,16.666666666666668
Murray,surber,3,0.06,macroinvertebrate,Ostracoda,9.65e-5,0.7,g,mm,1,16.666666666666668
Sullivan East,surber,3,0.06,macroinvertebrate,Oxyethira,2.42e-5,1.25,g,mm,1,16.666666666666668
Chasm,surber,3,0.06,macroinvertebrate,Oxyethira,1.09e-5,0.95,g,mm,1,16.666666666666668
Coalbrookedale,surber,3,0.06,macroinvertebrate,Oxyethira,7.43e-5,1.84,g,mm,1,16.666666666666668
Burnett,surber,3,0.06,macroinvertebrate,Oxyethira,1.76e-5,1.12,g,mm,1,16.666666666666668
Coalbrookedale,surber,3,0.06,macroinvertebrate,Oxyethira,1.9159e-4,2.55,g,mm,1,16.666666666666668
Burnett,surber,3,0.06,macroinvertebrate,Oxyethira,3.43e-5,1.41,g,mm,1,16.666666666666668
Coalbrookedale,surber,3,0.06,macroinvertebrate,Oxyethira,5.81e-5,1.69,g,mm,1,16.666666666666668
Burnett,surber,3,0.06,macroinvertebrate,Oxyethira,4.11e-5,1.5,g,mm,1,16.666666666666668
Burnett,surber,3,0.06,macroinvertebrate,Oxyethira,1.54e-5,1.07,g,mm,1,16.666666666666668
Burnett,surber,3,0.06,macroinvertebrate,Oxyethira,2.05e-5,1.18,g,mm,1,16.666666666666668
Chasm,surber,3,0.06,macroinvertebrate,Paraleptamphopus,4.48e-5,1.97,g,mm,1,16.666666666666668
Chasm,surber,3,0.06,macroinvertebrate,Paraleptamphopus,1.5445e-4,2.97,g,mm,1,16.666666666666668
Chasm,surber,3,0.06,macroinvertebrate,Paraleptamphopus,1.97e-5,1.5,g,mm,1,16.666666666666668
Chasm,surber,3,0.06,macroinvertebrate,Paraleptamphopus,7.53e-5,2.34,g,mm,1,16.666666666666668
Chasm,surber,3,0.06,macroinvertebrate,Paraleptamphopus,2.67e-5,1.66,g,mm,1,16.666666666666668
Chasm,surber,3,0.06,macroinvertebrate,Paraleptamphopus,1.08284e-4,2.64,g,mm,1,16.666666666666668
Chasm,surber,3,0.06,macroinvertebrate,Paraleptamphopus,8.61e-6,1.14,g,mm,1,16.666666666666668
Burnett,surber,3,0.06,macroinvertebrate,Paraleptamphopus,2.34e-6,0.74,g,mm,1,16.666666666666668
Charming,surber,3,0.06,macroinvertebrate,Paraleptamphopus,2.39e-5,1.6,g,mm,1,16.666666666666668
Chasm,surber,3,0.06,macroinvertebrate,Paraleptamphopus,7.72e-5,2.36,g,mm,1,16.666666666666668
Chasm,surber,3,0.06,macroinvertebrate,Paraleptamphopus,1.98e-6,0.7,g,mm,1,16.666666666666668
Chasm,surber,3,0.06,macroinvertebrate,Paraleptamphopus,4.22e-6,0.9,g,mm,1,16.666666666666668
Chasm,surber,3,0.06,macroinvertebrate,Paraleptamphopus,1.12036e-4,2.67,g,mm,1,16.666666666666668
Chasm,surber,3,0.06,macroinvertebrate,Paraleptamphopus,4.21e-5,1.93,g,mm,1,16.666666666666668
Chasm,surber,3,0.06,macroinvertebrate,Paraleptamphopus,3.47e-5,1.81,g,mm,1,16.666666666666668
Chasm,surber,3,0.06,macroinvertebrate,Paraleptamphopus,1.07052e-4,2.63,g,mm,1,16.666666666666668
Chasm,surber,3,0.06,macroinvertebrate,Paraleptamphopus,1.6405e-4,3.03,g,mm,1,16.666666666666668
Chasm,surber,3,0.06,macroinvertebrate,Paraleptamphopus,6.34e-5,2.21,g,mm,1,16.666666666666668
Chasm,surber,3,0.06,macroinvertebrate,Paraleptamphopus,1.27916e-4,2.79,g,mm,1,16.666666666666668
Chasm,surber,3,0.06,macroinvertebrate,Paraleptamphopus,1.89777e-4,3.18,g,mm,1,16.666666666666668
Chasm,surber,3,0.06,macroinvertebrate,Paraleptamphopus,2.92e-5,1.71,g,mm,1,16.666666666666668
Chasm,surber,3,0.06,macroinvertebrate,Paraleptamphopus,3.48438e-4,3.89,g,mm,1,16.666666666666668
Chasm,surber,3,0.06,macroinvertebrate,Paraleptamphopus,3.65e-5,1.84,g,mm,1,16.666666666666668
Chasm,surber,3,0.06,macroinvertebrate,Paraleptamphopus,4.34e-5,1.95,g,mm,1,16.666666666666668
Chasm,surber,3,0.06,macroinvertebrate,Paraleptamphopus,1.07052e-4,2.63,g,mm,1,16.666666666666668
Chasm,surber,3,0.06,macroinvertebrate,Paraleptamphopus,3.68e-6,0.86,g,mm,1,16.666666666666668
Chasm,surber,3,0.06,macroinvertebrate,Paraleptamphopus,1.07e-6,0.57,g,mm,1,16.666666666666668
Chasm,surber,3,0.06,macroinvertebrate,Paraleptamphopus,1.08e-5,1.23,g,mm,1,16.666666666666668
Chasm,surber,3,0.06,macroinvertebrate,Paraleptamphopus,2.26e-5,1.57,g,mm,1,16.666666666666668
Chasm,surber,3,0.06,macroinvertebrate,Paraleptamphopus,6.25e-5,2.2,g,mm,1,16.666666666666668
Chasm,surber,3,0.06,macroinvertebrate,Paraleptamphopus,2.44e-5,1.61,g,mm,1,16.666666666666668
Chasm,surber,3,0.06,macroinvertebrate,Paraleptamphopus,1.72348e-4,3.08,g,mm,1,16.666666666666668
Chasm,surber,3,0.06,macroinvertebrate,Paraleptamphopus,5.98e-6,1.01,g,mm,1,16.666666666666668
Chasm,surber,3,0.06,macroinvertebrate,Paraleptamphopus,8.38e-6,1.13,g,mm,1,16.666666666666668
Charming,surber,3,0.06,macroinvertebrate,Paraleptamphopus,3.95e-5,1.89,g,mm,1,16.666666666666668
Charming,surber,3,0.06,macroinvertebrate,Paraleptamphopus,8.86e-5,2.47,g,mm,1,16.666666666666668
Chasm,surber,3,0.06,macroinvertebrate,Paraleptamphopus,2.02654e-4,3.25,g,mm,1,16.666666666666668
Burke,surber,3,0.06,macroinvertebrate,Paralimnophila,0.001079731,10.74,g,mm,1,16.666666666666668
Burke,surber,3,0.06,macroinvertebrate,Paralimnophila,2.97298e-4,3.81,g,mm,1,16.666666666666668
Lankey,surber,3,0.06,macroinvertebrate,Paralimnophila,9.05042e-4,9.32,g,mm,1,16.666666666666668
Italian,surber,3,0.06,macroinvertebrate,Platyhelminthes,8.76e-6,1.14,g,mm,1,16.666666666666668
Italian,surber,3,0.06,macroinvertebrate,Platyhelminthes,1.10519e-4,4.05,g,mm,1,16.666666666666668
One Horse Creek,surber,3,0.06,macroinvertebrate,Platyhelminthes,4.49e-5,2.58,g,mm,1,16.666666666666668
